did,director_name,movie_credits,popularity
1024956,Mark Bessenger,11,0.0504
64446,Sean Bishop,6,0.000705
97901,Christopher Ray,31,2.9e-05
149793,Garrett Brawith,2,6e-06
933641,Kevin Tostado,1,0.033869
73941,Gilles Legrand,14,1e-06
233360,Nick Stagliano,5,0.000857
66222,James Fargo,13,0.167143
51524,Norma Bailey,21,9.4e-05
15452,David Steinberg,10,2e-05
931744,Brady Kiernan,4,0.52
229378,Robbie Pickering,3,0
175626,Yaniv Raz,2,0.000172
1127877,Rafael Eisenman,1,1e-06
972396,Roshan Abbas,4,0.000104
1668440,David Dworsky,1,2e-06
1668442,Victor Köhler,1,0.000172
80751,Hirotsugu Kawasaki,4,0.00635
7319,Nicholas Smith,2,0.055252
558907,C.S. Drury,2,0.000123
153968,Rob Schiller,1,2e-06
222101,Doug Walker,17,5.1e-05
1115067,Chanoch Ze'evi,2,1e-06
1331476,Mike Newman,2,0
234825,Antonio Trashorras,12,5e-06
986015,Paul China,2,4e-06
544361,Rashaad Ernesto Green,6,0.000409
93529,Yam Laranas,19,0.000226
929697,Christopher Farah,3,5.2e-05
405893,François Dompierre,7,0
1049951,David Alaux,4,9.9e-05
1049952,Eric Tosti,3,0.000101
1027827,Jason Stoddard,1,0.007319
238449,Chayanop Bunprakop,5,0.00324
40863,Joe Swanberg,71,0.373708
64227,Brandon Trost,25,5.7e-05
1009253,Jason Trost,1,2e-06
562582,Carl Lindbergh,11,3e-06
557208,Alex Pires,2,0
31120,Robert Adetuyi,8,5.7e-05
592782,Chris Briant,1,0.116169
65791,Lawrence Riggins,4,0.000223
139847,Alison Ellwood,6,0.12
103013,Wayne Isham,20,0.08064
60700,Margaret Whitton,1,0.000109
83323,Bill Philputt,2,0
547781,Danfung Dennis,3,0.011558
992675,Pablo Croce,1,0.000972
592318,Stephen Cone,17,0.000141
999882,Nirpal Bhogal,5,0
1379647,Michael Schoemann,4,0.002509
420426,Jon Springer,3,1.2
929824,Bob Fugger,1,1e-06
90586,Demian Fenton,8,0.000295
1163129,Harold Guskin,2,0.001568
84013,Pinchas Perry,6,0.000269
1099871,Derek Lindeman,1,0.0468
586503,Dave Kim,7,0
524741,Peter Richardson,3,0
550858,Qasim Basir,5,0
1133503,Thomas Newman,5,0.00024
585182,Mads Brügger,3,0.055037
1039227,Maureen Goldthorpe,10,0.168
26990,Wayne Rose,3,0.00104
232685,Wuershan,4,0.000141
1001950,Allen Kellogg,6,0.021561
550489,Robin Blazak,3,0.12
1036831,Raphaël Hernandez,2,1e-06
1036832,Savitri Joly-Gonfard,2,0.005184
142138,Sonny Laguna,9,2e-06
571181,Minh Collins,1,0.32928
1004713,Emmanuel Silvestre,2,5.2e-05
54455,Devon Gummersall,3,0.009041
97528,Jason Paul Collum,19,0.004091
587567,Anthony Pierce,6,8e-06
586431,Andrew Eastel,1,1e-05
1006762,Diego Hallivis,3,0.000408
1370831,Ted Kenney,3,0.004212
1077962,Bill Crooks,3,0
1930122,Mimi O'Connor,1,0.000408
1850831,Sarah Hunt,2,8.8e-05
1045469,Matthew Lauyer,2,0.168
43583,Yvan Gauthier,11,5.2e-05
153950,Brian K. Roberts,4,0.4
932013,Deryck Broom,4,1e-06
1150524,Rod Weber,2,0.12
133793,George Mihalka,19,0.001568
60513,Pauline Chan,7,0.000119
1399940,Trent Duncan,2,2e-06
1499996,Vahe Gabuchian,2,0
230334,Nancy Criss,9,1e-06
939379,Mike Wallis,3,0
1470933,Steven Williford,2,1e-06
459050,Suzanne Chisholm,3,0.000743
136265,Michael Parfit,5,0.000931
54743,Tim Lewiston,3,0.000658
589072,Dan Glaser,6,0.00635
587969,Thomas Johnston,19,0.271064
141056,Michael Gleissner,4,0.156
35155,John Gray,23,0.000101
1026369,Rene Perez,30,0.003543
1482371,James Hardiment,3,9.4e-05
240896,Bill Berg-Hillinger,2,0.021168
240897,Chris Dugan,1,0
86495,Chris Donovan,3,0.00324
1177436,Nicholas J. Polizzi,1,8e-06
1169976,Larry Wade Carrell,2,0.000972
1191375,James Lane,2,0.4
77134,Robert Celestino,4,0.00727
96371,Mark Wexler,2,2e-06
1206424,Hunter G. Williams,1,0
291251,Michael Melski,8,0.8
1011959,Kristin Canty,3,0.2352
21246,Corbin Bernsen,20,1.10689
1016132,Maria Demopoulos,1,2e-06
1151847,Jodi Wille,1,2e-06
1494648,Carl Medland,3,0.019656
1080875,Chris Sheng,3,0.52
579313,Eiji Uchida,18,0.001769
228311,Keith Parmer,4,6e-06
932032,Chad Peter,1,1e-06
1024215,Derek Franson,2,0.00648
1004039,Vaughn Juares,9,5.2e-05
1081164,Rolla Selbak,4,3e-06
804680,Michael Stevens,4,4.2e-05
116431,David A.R. White,13,0.006025
1186812,Jeffrey Peterson,1,0.0504
939346,Jim Hemphill,5,0.168
555809,Julian Higgins,4,0
1148262,Glenn Payne,9,0.001364
1548980,Ryan Stacy,4,0.004536
58448,Penelope Spheeris,38,0.008607
1432207,Rafa Lara,12,5.2e-05
1038108,Jason Barker,2,0.018238
1667679,Alexandra Weltz,2,5e-06
582394,Ryan R. Williams,7,0
1137410,Matej Minac,1,0.12
937340,Harold Cronk,11,0
1129739,Edward Hightower,1,0.000223
1027029,John Rhode,5,0.0216
233438,Ben Hickernell,5,0.000283
1438306,Lijun Sun,1,0
1049264,Alfonso Rodríguez,12,0.00635
544638,Miles Kahn,2,0
935140,Aaron Rottinghaus,2,0.12
1191100,Ezna Sands,3,0
1300332,Kah Wai Lim,3,0.12
104784,Caytha Jentis,5,0
969399,Jordan Blum,2,8e-06
564822,Jiayi Du,2,7e-06
934894,Amanda Pope,3,0
934895,Tchavdar Georgiev,12,1e-06
1668452,Vincent Morisset,2,0.0504
186393,Clint Lien,3,2.1e-05
555808,Julian Higgins,9,0.00047
3110,Allison Anders,17,0.64
1412808,Chris Graham,2,0.07056
1636081,Kenji Ono,1,4.3e-05
1199012,Vaclav Dejcmar,1,2e-06
1199013,Misha Votruba,1,0.24
1366308,Deric Nunez,9,0.4
2013234,David Nichols,1,1.12
550593,Lux,1,3e-06
1001957,Robin Nations,3,3.6e-05
1053413,Benjamin Nolot,4,0
1300675,Jeff Durkin,4,0.001264
1037992,Zack Parker,11,1e-06
1418266,Todd Tucker,13,0.4
1440250,K. Lorrel Manning,7,0.021168
557383,Marc Meyers,7,1e-06
959698,John Dorsey,4,2e-06
1296020,Patrick Viersen Brown,1,0.000224
1004916,John Grooters,1,0.12
579551,Lana Del Rey,5,0.000568
1067715,Daniel Bollag,1,0
1016856,Seo Mutarevic,5,0.001264
1192278,George Griffith,2,9e-06
1550982,Jeff Myers,2,0.000224
13657,Jsu Garcia,3,0.253154
589476,John-Roger,2,0.036
559789,Marcus Viner,4,1e-06
1159370,Chris White,4,0.036
1377351,John Ruffin,3,0.8
1061857,Aama Bombo,1,0.12
1031752,Cameron Casey,3,0.00014
1040059,Julio Jorquera Arriagada,3,0
1982705,Fen Tian,8,0.000319
23572,Bill Haney,10,8e-06
1442733,Maksim Dyachuk,1,0.12
1448171,Mun Chee Yong,5,1e-06
1150951,Jonathan Ullman,2,1e-06
995492,Dylan Nelson,2,0
232216,Carmen Marron,4,2e-06
1107437,Travis Campbell,6,8e-06
1154521,Jason Steele,4,0
560340,John Deryl,4,0.016181
1214119,Chuck Vinson,13,0.00519
1099028,Brandon Dickerson,5,0
1028307,Gabrielle Provaas,2,1.3e-05
1034316,Rob Schröder,7,7e-06
928855,Andrzej Mrotek,1,0.000567
1284055,Jason Davitt,5,8e-06
1045324,Shira Lane,2,0.12
558192,Nick Brandestini,7,0.0468
97524,Aaron Rose,2,0.003467
936555,Gabriel Diamond,1,0.8
931214,Jason Daly,4,2e-06
1039179,Steve Stark,2,0.12
1160438,Webster Forrest,2,0.000972
591289,Coastal Crew,1,0
1619796,Matthew Petock,3,0.000245
565524,Chatrichalerm Yukol,40,0.000144
412788,Gordon Yang,10,1e-06
1036191,Perri Peltz,7,0
1606042,Ben Hanson,3,0.00324
89053,Duncan Stutterheim,10,0
1023436,Aaron Burk,4,0
1023438,Tyler Burk,1,0
522594,Rosemary Riddell,1,0
175821,Alexis Neophytides,1,1e-06
565887,Prakash Rao,2,1e-06
1430334,Juan Galiñanes,9,0
1196082,Jacob Tirey,3,0
1157115,Rocky Powell,1,0.00324
148086,Zachary Levy,1,0
1757085,Mollie Binkley,2,0
1338299,Stefan Grossman,4,0.036
1696358,J Knorr,3,0.00104
575853,Paul-Eric Blanrue,1,3e-06
228690,Ricardo Islas,32,1e-06
1312977,Vincent Laforet,3,0
1102141,Sam Qualiana,3,0
94177,Darrell Van Citters,8,0.0108
937150,Mick Kelly,1,1.1e-05
1485635,Jerry Pyle,6,8e-06
1732955,Dave Skinner,1,0.00324
1087734,Peter Byck,3,0.0108
84074,Jay Karas,28,0.002014
1475035,Tuyet Le,2,0
113644,Peter Callow,5,4.9e-05
90440,Ross Noble,14,4.9e-05
1380062,Timothy Andrew Ramos,3,0
1593284,Nicolas Wendl,7,0
888144,Whitney Smith,1,0.041194
1269744,Alain LeTourneau,1,4.1e-05
1269745,Pam Minty,9,0.01512
1138375,Gerard Roxburgh,1,0
219533,Mary McDonagh Murphy,6,0.0127
1121114,Sean-Michael Argo,5,2.2e-05
1168073,Bill Brummel,4,1e-06
1576558,Michael White,1,0.00324
396684,Donald Welch,2,8e-06
105679,Joe Perota,3,0
1694709,Susan Locke,1,0.4
223441,Christophe Fauchere,6,0
1081426,Vic Losick,1,1e-05
1087264,Robert Hirst,1,0.004536
1415015,David M. Dore,3,2e-06
229164,Mike Stoklasa,21,0.016156
1035398,Jay Bauman,21,0.054219
565689,Sean Kirkpatrick,1,0.12
226509,Bobby Guions,5,0.000172
1066344,Jennifer Lebeau,4,0
1003929,Ari Kirschenbaum,3,0.01404
1003931,Marquette Williams,1,0
1919662,Varda Bar-Kar,8,0.32928
1793653,Mathew McNeil,1,0
1209345,Brendan Jackson Rogers,2,0.021425
69759,Apichatpong Weerasethakul,109,1.145516
1388205,Paolo Paparella,1,0.00324
1388207,Tony Wolf,1,0.52
971274,Deborah Morales,1,0
1100378,Rosa Karo,1,0.098784
94269,Jackson Douglas,3,0.000941
1368185,Patrick Gilles,2,0.4
1205129,Hooman Khalili,2,2e-06
71203,Andrés Wood,12,0.003074
1288492,Glenn Berggoetz,15,0.336
587240,Marcus Freudenmann,1,0.168
1769147,Emily Wick,1,0
1063932,Shan Serafin,1,0
1046039,Takaomi Ogata,5,0.56
1794371,Catya Plate,13,0.001187
1095322,Eddie O'Keefe,5,0.000172
527616,Richard Lowe,2,1e-06
1074588,Martin Torgoff,2,7.2e-05
63992,Brett Kelly,4,1.657025
135163,Susan Streitfeld,5,0.52
1446259,Jolyon Hoff,2,0
130266,Douglas Horn,7,4e-06
1995251,Steve Petersen,3,2.6e-05
1010152,brooks hunter,1,2.9e-05
1042195,Christopher Ursitti,2,0.000101
1405073,Keith LaFountaine,23,5.2e-05
1283090,Laurence Juppe,1,0
1194166,Preston Miller,2,0
154641,Marcus Dean Fuller,5,0
1590766,Ryan Charles,1,0.00324
1590767,Frank Licata,1,8e-06
1193246,Jared Scheib,1,0
938216,Paul Morrell,2,0.066383
1748829,Steven A. Sandt,1,0
1193237,Marvin Suarez,4,2e-06
592985,Ryan McKenna,2,0
568358,Marius Herzog,1,0
1469030,Alan R. Howard,3,7.7e-05
1303637,Eric M Byrne,3,3.6e-05
160695,Ben Andrews,5,0.4704
1056373,Tony Wash,13,0.001905
1123260,Messiah Rhodes,1,0
1124768,Richard von Maur,1,0
485304,Je'Caryous Johnson,4,0.4
1261912,Robert M. Wise,2,0.0008
1182403,Sara Gardephe,1,0
1744219,Steve Oakley,8,0.2184
1133668,Dorothy Booraem,4,0.000172
1133670,Karis Yanike,2,0.00204
1093112,Michael Felts,3,0
553394,Francis dela Torre,7,0.01512
1318118,Kenny Collins,3,1e-05
1194765,Alexandra Roxo,3,0
1723989,Stephanie Weier,3,0.00324
1108581,Leila Djansi,9,0.4
1263279,Scott Lendzion,1,4.8e-05
1170823,D.W. Young,17,7e-06
155598,Leslie Libman,6,0.003079
1015785,Dawn Dais,1,0
1042494,Wm. Peter Wiedensmith,2,0.004854
1479022,Milos Twilight,53,0.006327
1069251,Nicholas Holland,5,0.1008
1769451,Andrew Nibley,2,0.12
1818157,Jordy Dickens,1,0
67056,Bob Hathcock,6,0.000921
583988,Trent Harris,16,0.000172
1085940,Mark Schwab,4,0
1351026,Ryan Scott Weber,10,0
1523659,Richard Shaw,24,0.00014
1501413,Alexia Anastasio,1,0
1177823,Tony Neeves,1,1e-05
1177824,Tim Neeves,1,0
1525352,Scott Brignac,5,0
1170055,Jim Huggins,1,0
1393953,Ace Fronton,4,0.8
1680261,Nick Waggoner,5,0.000239
1122381,Tim Coleman,2,0.32928
1498070,Scott Braman,4,0
1498069,Adam Preskill,4,0
1209163,A. Michael Colton,3,0.004536
1727493,Taylor Steele,1,0.556
1727494,Richard Phillips,1,0.015012
1359285,Paul Croshaw,2,0.00635
1681679,Carmen Madden,1,0
211659,James Kent,12,0.077918
1764244,Stew Johnson,1,0.8
1764245,Terrell Gordy,1,0
1764246,Will Evans,3,0
31619,Lisa Hammer,16,3e-06
33156,James Merendino,18,0.000972
1084829,Amy Kenney,1,0
1336783,Will Anderson,5,0
1420645,David Ehrlich,2,0.01512
1783574,Ben Graeff,2,0.0504
1024884,David Färdmar,8,0.0108
1066108,Alain Hain,4,0.036
1003836,Willie Robertson,2,2e-06
1298097,Travis Mills,9,0
550162,Kevin Kerslake,7,0.000292
572088,Michael Felsher,17,0.000829
1859289,Kristin Hansen,2,0.00635
1200909,Jeffrey D. King,3,0
139280,Jay Chapman,58,3e-06
1100389,Christian Grillo,5,3e-06
1311748,Justin Fielding,1,0
1271823,Nathan Pope,1,0.000122
184425,Richard Allen,2,7e-06
1295651,Pau Teixidor,5,1e-06
1307235,Ali Stolar,2,0
1327848,Charlie Mason,6,0.001905
1037997,Dustin Guy Defa,20,0.00055
90786,John B. Bredar,12,0.4704
1432728,Robert D. Newman,1,0
1100380,Julie Rubio,3,0.4
92924,Tom Forrest,4,4.3e-05
941424,Jeanne Jordan,4,1e-06
1227046,Steven Ascher,3,5e-06
1246120,Abi Varghese,3,0.00324
1200032,Ajayan Venugopalan,4,0.4
2014857,Anti-Banality Union,3,0.072
1162009,Suzanne Guacci,7,2.8e-05
84276,Caleb Emerson,7,0.000245
930709,Ken Jacobs,101,0.912435
226702,Charles Randolph-Wright,1,1.1e-05
1298678,Eric Steele,3,8.8e-05
1742666,Caroline Labrèche,3,8e-06
1501942,Steeve Léonard,5,4.2e-05
1818688,Eli Brown,1,0
1756636,Parker Ellerman,2,0.00112
1086899,Yam Gonzalez,6,0.00324
165787,Rich Moore,7,0.653473
19311,Stephen Chbosky,12,0.215663
168667,Jason Moore,3,0.102186
228134,Rupert Sanders,5,0.197774
47506,Drew Goddard,13,0.815842
52139,Seth MacFarlane,21,8.006164
934803,Josh Trank,8,0.001562
137262,Steve Purcell,5,4e-06
59803,Brenda Chapman,9,0.239955
125738,Daniel Espinosa,10,0.161335
72344,Asger Leth,4,0
9033,Christopher McQuarrie,23,2.62481
1098107,Wayne Thornley,2,0.001845
53304,Peter Lord,34,3e-06
565297,Jeff Newitt,5,0.000567
2036,Alex Garland,16,2.157729
75753,Morgan O'Neill,6,0.52
51996,Brian Klugman,5,0.013441
929917,Lee Sternthal,3,4e-06
74752,Nikolaj Arcel,19,1.603752
150,RZA,17,2.439051
589159,Matt Piedmont,1,0.002477
154705,Chris Butler,8,3e-06
140372,David Palmer,5,0.0504
51298,Dax Shepard,8,4.213118
1299380,Nima Nourizadeh,3,0.007052
932088,Scott Speer,5,8.3e-05
143593,Xavier Dolan,34,2.113142
9556,David Barrett,4,1.1e-05
1179494,Michael Taverna,5,0.000658
71551,Lorene Scafaria,6,0.699832
217587,Leslye Headland,8,0.000333
90429,Mike McCoy,3,1e-06
293911,Scott Waugh,10,8.5e-05
1053420,Josh Boone,10,0.002185
93286,Cate Shortland,11,0.001554
66212,Timo Vuorensola,7,0.038093
229568,Lisa Azuelos,20,0.538298
59432,Carlos Brooks,3,2e-06
8684,Dan Bradley,16,0.034678
81856,Nicholas Jarecki,4,1e-06
113500,Philipp Stölzl,14,0.0002
105574,Adrián García Bogliano,26,0.1008
52244,Juan Diego Solanas,8,0.1008
110828,Christopher Kenneally,7,1e-06
141883,Tobias Lindholm,13,1e-05
836732,Jake Schreier,4,0.000668
45730,Ramin Bahrani,26,0.001715
40277,Stuart Blumberg,8,0
77309,Daniel Cohen,5,0.001361
1092607,Benjamin Renner,5,0
145045,Robert Heath,3,0.000795
136141,Andrew Goth,3,7.1e-05
589402,Adrian Grunberg,5,9e-06
229702,Rufus Norris,7,0.013535
1066409,Hadi Hajaig,9,0.002854
1056170,Jamie Bradshaw,4,0.000857
1056171,Aleksandr Dulerayn,5,0.4
587800,Todd Lincoln ,7,2e-06
1153062,ม.ล. พันธุ์เทวนพ เทวกุล,3,0.4
4483,Dustin Hoffman,6,8.794747
1074721,Enrique Gato,8,0.013803
859754,Bart Layton,4,0
543842,David Guy Levy,6,4e-06
1098658,John Poliquin,3,2e-06
933262,Nick Ormerod,2,7e-06
933263,Declan Donnellan,3,0.0008
1081445,Brandon Cronenberg,10,0.000336
168330,Ben Lewin,12,0.000202
544130,Jen Soska,15,1.1e-05
544134,Sylvia Soska,15,0.795701
111094,Heitor Dhalia,14,1.5e-05
936154,Stephen St. Leger,4,0.044986
1311595,James Mather,6,2e-06
1016214,Kleber Mendonça Filho,30,0.156
229263,Benoît Jacquot,49,1.058935
150630,Nicholas McCarthy,9,1.04
57434,Amy Heckerling,18,0.007913
1044256,Lisanne Pajot,2,0.8
1044257,James Swirsky,2,0
1287732,Feng Xiaogang,26,1.121228
1085904,Ramaa Mosley,3,4e-06
199939,Gabe Torres,7,6.1e-05
930707,Colin Trevorrow,14,1.674443
21320,Danielle Harris,3,0.519884
1090812,Stephen Elliott,5,0
556141,Craig Viveiros,4,0.019656
1086408,Sean Garrity,11,2.1e-05
1055220,Crispian Mills,4,4e-06
1055221,Chris Hopewell,1,6e-06
930629,Jamie Travis,12,1.059728
25340,Emmanuelle Bercot,17,0.64432
938077,Alexandre Courtes,1,0.12
1122286,Nir Paniry,1,1e-06
8020,John Kahrs,11,0.013885
1216147,Anthony Hemingway,1,0.004536
27977,Leos Carax,22,0.000776
12178,Hiroyuki Okiura,9,0.56
4746,Robert Lorenz,18,0.009026
1119046,Guy Vasilovich,4,0.0504
96087,Jeremy Rawle,6,0.00104
127380,Michael Chang,4,2e-06
86482,Mark Tonderai,6,0.821691
1054391,Maksim Korostyshevsky,1,4.9e-05
35770,Yash Chopra,44,0.000658
49555,Petter Næss,11,1.5e-05
74192,Stephen Fung,14,0.87382
225009,Pablo Larraín,25,0.000329
79434,Craig Zobel,15,0.029635
57206,Sally Potter,32,4e-06
1046489,Richard Bates Jr.,8,0.039312
223516,Benh Zeitlin,7,0.039081
1061135,Peter Engert,4,2.8e-05
1299686,Kim Ji-hoon,5,1.1e-05
524700,David Brooks,3,0.000171
145821,Matthias Hoene,4,1e-06
1088579,Haifaa Al-Mansour,5,2e-06
591963,Barry Battles,3,0.005798
999812,Bradley Parker,1,1.6e-05
72005,Christian Vincent,14,5e-06
930708,Malik Bendjelloul,5,0.000141
1048421,Justin Dix,6,3.7e-05
168798,Josh Schwartz,3,0.192
53296,Joshua Oppenheimer,15,7.2e-05
1349420,Christine Cynn,3,0.01512
1710652,Anonymous,1,0.12
1108200,Ted Koland,2,0
1085923,Dror Moreh,3,0
28671,Atiq Rahimi,4,0.001905
89824,Jon Wright,5,1e-05
1075122,Yaron Zilberman,6,0.01404
1069629,Michael J. Gallagher,12,9.4e-05
99898,David Chase,8,0.003641
1105712,Régis Roinsard,4,1e-06
930706,Rodney Ascher,10,0.070056
574149,Stobe Harju,3,0
15345,Alex Kurtzman,29,1.901678
127026,Dante Ariola,1,4e-06
78226,David Charhon,4,0.028118
930710,James Ponsoldt,10,1e-06
531211,Alison Klayman,7,0.000409
1092247,Mark A. Walsh,9,0.1008
1037296,Dylan C. Brown,1,0.000133
78188,Whit Stillman,12,1e-06
193459,Alejo Mo-Sun,3,0
1108822,Matthew Spradlin,2,0.000202
1343926,Justin Price,16,0.058085
1179821,Edna Luise Biesold,3,0.000886
1179822,Sarah-Violet Bliss,9,0.001119
1179823,Gabrielle Demeestere,5,2.7e-05
66681,Matt Bettinelli-Olpin,6,0.08064
1039527,Tyler Gillett,5,0.003734
1085910,Makinov,5,7e-06
1455125,Olga Lopato,1,0.036
1027017,Dan Cutforth,4,3.1e-05
1027018,Jane Lipsitz,4,0.000276
30058,Steven C. Miller,20,0.047166
1376727,Mark Caballero,3,5e-05
1376728,Seamus Walsh,2,3e-05
592701,Kari Juusonen,4,0.12
123248,Jørgen Lerdam,8,0.003542
39298,Margarethe von Trotta,38,2.608052
104468,Brandon Nutt,4,0.003734
1102384,Brian Knappenberger,13,0.000122
2166,Sergio Castellitto,8,0.329252
1046759,Bryce Wagoner,6,1e-06
92287,Alex Craig Mann,2,0
1188,Kim Ki-duk,77,0.65979
119337,Choi Dong-hoon,6,0.000972
1097098,Christopher MacBride,3,0.019656
937799,Masaya Fujimori,4,0.000367
83415,Michael McGowan,15,0.000446
1006774,Maja Miloš,5,0.014346
555094,Akiyuki Shinbo,15,4.1e-05
1252958,Yukihiro Miyamoto,4,0.027518
1208891,Bryan Fogel,5,0.000812
856440,Michael Mohan,5,0.001361
45421,Todd Rohal,20,3.1e-05
231249,Kern Saxton,2,0
303064,Megan Griffiths,14,0.2352
990,Frank Harper,2,1.641875
1074666,Jeff Orlowski,7,0.168
545330,April Mullen,8,0.000227
1006810,Vladlen Barbe,4,0.000221
1150877,Maksim Sveshnikov,10,0.2352
113373,Mike Birbiglia,12,0.193299
163784,Seth Barrish,4,0.003467
145142,Ciaran Foy,4,0.039312
131388,Bradley Rust Gray,24,0.792625
1088094,Ronnie Thompson,8,0.093719
1088096,James Nunn,5,0.5776
132857,Eric Wareheim,18,0.000349
132856,Tim Heidecker,20,0.641611
74060,Amy Berg,14,0.001457
88084,Luis Prieto,6,0.000163
230157,Dominic Burns,12,1e-06
1075506,Rama Burshtein,5,0.0504
936974,Rebecca Thomas,4,4e-06
131664,Wayne Blair,5,0.001905
1086409,Janet Tobias,4,2e-06
1100753,Ryan Smith,12,5e-06
1023127,Lee Kirk,4,1.3e-05
105860,Kevin Carraway,7,0.015984
19035,Gilles Bourdos,9,1.9e-05
109439,Kieran Darcy-Smith,5,0.76
1172509,Chadd Harbold,10,5.2e-05
109599,Mark Edwin Robinson,4,0
128991,Will Lovelace,3,0.000326
128992,Dylan Southern,4,0.00112
598864,Christopher Neil,1,1.3e-05
90223,Greg MacGillivray,41,0.000158
949244,Matthew Cooke,8,0.010965
157770,Ben Jones,2,0.000336
77128,Lorraine Lévy,13,0.0108
1088455,Andy Capper,3,0
584146,Markus Imhoof,14,0
995521,Kristina Buozyte,5,1.279237
150512,Miguel Gomes,35,0.000195
1106213,Yoon-suk Choi,1,4.1e-05
85561,Michael Goguen,10,4e-06
1100754,Jeremy Power Regimbal,1,0.017424
1083154,Cameron Cairnes,4,0.000759
1083156,Colin Cairnes,4,0
1048623,Donald Rice,3,2.5e-05
111836,Nick Ryan,7,0.021168
3210,Sean Stone,2,0.008436
440517,Steve Taylor,3,0.036
1023419,Joseph J. Lawson,21,2e-06
185995,Michael Walker,8,0.000249
112588,Kirby Dick,19,0.015669
89154,Prabhu Deva,32,0.001207
995407,Eduardo Rodríguez,10,1e-05
48948,Julian Pölsler,21,0.000131
1028305,Carlos Moreno,6,2e-06
1075101,Ana Piterbarg,2,0.003734
1069735,Kyung Ho Lee,3,0.024396
1088681,Perry Bhandal,1,1e-06
141513,David Ren,2,2.2e-05
1052791,Kieron Hawkes,3,0.0504
1122954,Brian Larsen,3,0
930699,Sally El Hosaini,3,0
646785,Kim Nguyen,16,0.4
56369,Antonio Campos,25,0.000627
154591,Dale Fabrigar,5,0.4
155011,Everette Wallin,3,0.036
150975,Hong Sang-soo,50,0.095057
583932,Jared Cohn,35,0.011161
102389,Thunder Levin,15,0.034843
20660,Carlos Reygadas,23,6.4e-05
1133587,Clément Michel,7,0.002195
86013,Arbaaz Khan,4,0.648459
84437,Gabriela Tagliavini,10,0.000184
21411,Ice-T,4,1.995012
930711,Andy Baybutt,3,1e-06
128793,Peter Geiger,3,0.000122
1018948,Jesse Baget,20,4e-05
1097871,Brent McCorkle,2,0.125597
1079579,Lucien Castaing-Taylor,17,0.036
1081448,Véréna Paravel,16,3e-06
152456,Sarah Burns,2,0
204484,Ken Burns,26,0.029338
220275,Mike Phillips,9,0.021017
45419,Ry Russo-Young,8,0.000146
43518,Lawrence Kasanoff,17,0.01512
1099677,Mike Fetterly,1,0.000274
96631,Hur Jin-Ho  ,13,0.0468
549487,Robert Kouba,9,3e-06
980284,Anita Doron,4,0.8
112201,Sophie Fiennes,7,5.2e-05
4760,Deepa Mehta,25,0.4
1031692,Phil Dorling,3,0.07056
59330,Ron Nyswaner,14,3.7e-05
1037977,Timothy Armstrong,9,0.001568
589229,Alan Polsky,4,1.12
589230,Gabe Polsky,3,1e-06
32802,Travis Fine,6,0.299585
112630,Dean Wright,2,3.7e-05
1079368,Rick Alverson,12,0
108072,Ruba Nadda,8,0.01385
585687,Atsushi Takeuchi,7,0.001568
1224653,Tawnia McKiernan,1,0.002566
1124970,Jay Bulger,4,0
1262681,Melissa R. Butts,3,0.005184
1024216,Boris Rodriguez,3,2.6e-05
1102620,Christopher Bessette,4,0.0216
1086430,Michael Mayer,3,0
1160791,Marcelo Monaco,4,0.4
73094,Michael Hegner,10,1e-06
207968,Daniel Krige,1,0.035711
59841,Matt Walsh,8,1.388372
109583,Paul Tanter,32,0.000312
118711,Xu Zheng,3,1e-06
587313,Hilary Audus,8,1e-06
1105685,Kompim Kemgumnird,1,0.07056
930684,David France,4,4.8e-05
141760,Diego Kaplan,2,0.556
1054380,Ryan Lee Driscoll,5,3e-06
35735,Nikhil Advani,15,0.008891
1085144,Gregory Orr,4,0
99499,Phillip Guzman,3,3.1e-05
1113696,Ian Roumain,3,0.002667
572364,Michael Schwartz,7,1e-06
1154215,Sam Kadi,3,0.00324
570758,Joe Raffa,4,1e-06
26457,Matthew Lillard,2,3.789953
548474,Wong Jing,327,2.877756
1049372,Bill Jones,3,0.024396
1049374,Jeff Simpson,2,5e-06
1049375,Ben Timlett,4,0.042336
1063311,Jared Moshe,7,0.12
234817,Shawn Christensen,17,1e-06
69331,Ethan Wiley,13,2.1e-05
1053508,David Riker,6,0
125099,Law Chi-Leung,18,0.000308
208368,Tony Krawitz,5,5.1e-05
558905,Craig Lahiff,9,0.000856
51586,Mike Norris,5,0.19656
102109,Brett Morgen,16,1.148265
1099913,Sam Mendoti,1,0
1291685,Taedong Park,2,0.000197
989687,Jordan Galland,6,6e-06
1046556,Jorge Hinojosa,3,0.00324
1065015,Óskar Thór Axelsson,4,9e-06
1128872,Candida Brady,3,7e-06
151783,Rhys Thomas,13,0.001291
1172693,Ryan Darst,1,0
81068,Marshall Lewy,5,3e-06
90575,Daniel Schechter,7,2.3e-05
1039538,Katie Dellamaggiore,2,0
1029010,S.V. Krishna Reddy,21,0
1018700,Corey Grant,8,1e-06
1018992,Vikram Gandhi,5,0.01512
138756,Charlotte Brändström,15,0.794581
1149788,Gordie Haakstad,1,0.4
1023310,Matt D'Elia,2,0.000103
109314,Don Hertzfeldt,53,0.218156
985706,Adam Cornelius,3,1e-06
13638,Thomas Gibson,2,1.890997
